Datetime,Symbol,Rule,Side,Performance,NumTicks
2020-09-03 15:15:00,BAC,3x3,1,0.058628102403757154,5
2020-09-04 10:45:00,BAC,3x3,1,-0.019275250578265624,5
2020-09-04 12:15:00,BAC,3x3,1,0.8059873344847368,5
2020-09-04 12:45:00,BAC,3x3,1,-0.3795786676788704,5
2020-09-04 13:15:00,BAC,3x3,1,-0.15264262545315876,5
2020-09-04 14:15:00,BAC,3x3,1,0.5685048322910724,5
2020-09-04 14:45:00,BAC,3x3,1,0.4515522107243708,5
2020-09-04 15:15:00,BAC,3x3,1,-0.5057126802772149,5
2020-08-25 10:45:00,C,3x3,1,0.05856515373352522,5
2020-08-25 11:45:00,C,3x3,1,0.048914106828412685,5
2020-08-25 13:45:00,C,3x3,1,-0.23246803564509477,5
2020-08-26 10:45:00,C,3x3,1,-0.06833935370497146,5
2020-08-27 10:45:00,C,3x3,1,-0.22241562711535767,5
2020-08-27 11:15:00,C,3x3,1,0.09692740137636768,5
2020-08-31 10:45:00,C,3x3,1,-1.2336085478387493,5
2020-09-02 10:45:00,C,3x3,1,0.660514813016011,5
2020-09-02 11:15:00,C,3x3,1,-0.2508925986683286,5
2020-09-03 10:45:00,C,3x3,1,-0.4593741027849485,5
2020-09-03 11:15:00,C,3x3,1,0.9348524685948156,5
2020-09-03 11:45:00,C,3x3,1,0.5410105303835344,5
2020-09-03 13:15:00,C,3x3,1,-0.20248770610354905,5
2020-09-04 10:45:00,C,3x3,1,-0.19319938176197704,5
2020-09-04 11:15:00,C,3x3,1,-0.5890873973925626,5
2020-09-04 11:45:00,C,3x3,1,0.6788866259334725,5
2020-09-04 12:15:00,C,3x3,1,0.608401738290687,5
2020-09-04 14:45:00,C,3x3,1,0.3987089424720036,5
2020-09-04 15:15:00,C,3x3,1,-0.7658850226928915,5
